AREA_NAME_EN,STATUS_CODE,PRE_REGISTRATION_NUMBER,PROJECT_NAME_EN,MASTER_PROJECT_EN,LAND_TYPE_EN,STATUS_CODE_EN,PROCEDURE_NAME_EN,CREATION_week_category,CREATION_year_category,CREATION_day_name,CREATION_after_min_date,CREATION_hour_category,CREATION_month_name,CURRENT_STATUS_week_category,CURRENT_STATUS_year_category,CURRENT_STATUS_day_name,CURRENT_STATUS_after_min_date,CURRENT_STATUS_hour_category,CURRENT_STATUS_month_name,INSTANCE_DATE_week_category,INSTANCE_DATE_year_category,INSTANCE_DATE_day_name,INSTANCE_DATE_after_min_date,INSTANCE_DATE_month_name,PROCEDURE_DATE_week_category,PROCEDURE_DATE_day_name,PROCEDURE_DATE_after_min_date,PROCEDURE_DATE_month_name,PROCEDURE_YEAR_str,SEPARATED_REFERENCE_str,CREATION_year_after_min_year_str,MUNC_ZIP_CODE_str,SEPARATED_FROM_str,PRE_REGISTRATION_NUMBER_first_portion,CURRENT_STATUS_year_after_min_year,SEPARATED_REFERENCE,INSTANCE_DATE_day_normalized,INSTANCE_DATE_year_after_min_year,tree_3,PROCEDURE_AREA,CREATION_year_after_min_year,PROCEDURE_NUMBER,MUNC_NUMBER,MUNC_ZIP_CODE,ACTUAL_WORTH
Al Yufrah 2,VACANT,Rare cases,AQUILEGIA @ AKOYA OXYGEN,Dubai Tiger Woods,Residential,Vacant,Delayed Sell,34,"""2017""",Wednesday,1693,"""8""",August,45,2004,Monday,0,9,November,23,"""2018""",Tuesday,Rare cases,June,Rare cases,Monday,Rare cases,January,"""2018.0""",90787.0,"""4""",916.0,136234873.0,AKOYA,0.0,-0.320149281494146,0.161290322580645,3,4,-0.0971745850870929,4,-0.8614801459448421,0.6313914876860071,1.4647622736214299,1470000.0
Island 2,PREMISED,Rare cases,BV Mansions ,Unknown,Commercial,Existing Building,Sell,9,"""2019""",Wednesday,2246,"""9""",February,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,28,"""2019""",Sunday,Rare cases,July,28,Sunday,Rare cases,July,"""2019.0""",11459115.0,"""6""",302.0,21089085.0,BRM,9.5,3.5503370862989403,0.45161290322580605,4,6,0.0678973167966249,6,1.6188449908902698,-1.80832095098806,-2.09282310780204,20000000.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,28,"""2016""",Sunday,1292,"""12""",July,48,2011,Sunday,2589,11,December,30,"""2016""",Wednesday,541,July,29,Saturday,559,July,"""2016.0""",312590.0,"""3""",631.0,27896331.0,SIDRA,7.0,-0.24463373621469897,0.870967741935484,1,5,-0.0517698241546228,3,0.29186370589053495,0.655319436603771,-0.18655993111095898,3641888.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,14,"""2016""",Thursday,1190,"""11""",April,48,2011,Sunday,2589,11,December,23,"""2016""",Tuesday,491,June,10,Tuesday,Rare cases,March,"""2016.0""",312590.0,"""3""",631.0,27901811.0,SIDRA,7.0,-0.24463373621469897,0.22580645161290303,1,5,-0.0388466554461199,3,-0.12486613370392699,0.75337710961971,-0.18655993111095898,4163888.0
Al Yufrah 2,VACANT,Rare cases,AQUILEGIA @ AKOYA OXYGEN,Dubai Tiger Woods,Residential,Vacant,Delayed Sell,34,"""2017""",Wednesday,1693,"""8""",August,45,2004,Monday,0,9,November,45,"""2019""",Sunday,Rare cases,November,12,Sunday,Rare cases,March,"""2019.0""",90787.0,"""4""",916.0,136234873.0,AKOYA,0.0,-0.320149281494146,0.32258064516129,4,4,-0.10170045199204301,4,0.6269105839682421,0.6313914876860071,1.4647622736214299,1500000.0
Jumeirah First,VACANT,Unknown,Unknown,Unknown,Commercial,Vacant,Sell,33,"""2013""",Monday,Rare cases,"""10""",August,9,2010,Monday,1946,12,March,Rare cases,"""2015""",Monday,Rare cases,March,14,Monday,Rare cases,March,"""2015.0""",253306.0,"""0""",332.0,253306.0,Unknown,6.0,-0.26481769939980804,0.967741935483871,0,5,0.084976650502164,0,1.2177669762571002,0.0186483252036341,-1.91899971783021,8812200.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,29,"""2016""",Monday,1292,"""8""",July,48,2011,Sunday,2589,11,December,30,"""2016""",Wednesday,541,July,30,Monday,Rare cases,July,"""2016.0""",312590.0,"""3""",631.0,27896331.0,SIDRA,7.0,-0.24463373621469897,0.870967741935484,1,5,-0.0444115636003293,3,0.28648339106009,0.6642337705143111,-0.18655993111095898,4524888.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,6,"""2016""",Thursday,1134,"""11""",February,48,2011,Sunday,2589,11,December,26,"""2016""",Wednesday,Rare cases,June,16,Sunday,Rare cases,April,"""2016.0""",312590.0,"""3""",631.0,27901809.0,SIDRA,7.0,-0.24463373621469897,0.9354838709677421,1,5,-0.0507531439078586,3,0.0619775267715243,-0.7085736517088291,-0.18655993111095898,3780888.0
Al Yufrah 2,VACANT,Rare cases,AQUILEGIA @ AKOYA OXYGEN,Dubai Tiger Woods,Residential,Vacant,Delayed Sell,34,"""2017""",Wednesday,1693,"""8""",August,45,2004,Monday,0,9,November,Rare cases,"""2018""",Tuesday,Rare cases,September,51,Monday,Rare cases,December,"""2018.0""",90787.0,"""4""",916.0,136234873.0,AKOYA,0.0,-0.320149281494146,0.354838709677419,3,4,-0.0971745850870929,4,-0.439369991519935,0.6313914876860071,1.4647622736214299,1470000.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,14,"""2016""",Wednesday,1190,"""12""",April,48,2011,Sunday,2589,11,December,38,"""2019""",Thursday,Rare cases,September,15,Monday,Rare cases,April,"""2019.0""",312590.0,"""3""",631.0,27901811.0,SIDRA,7.0,-0.24463373621469897,0.6129032258064521,4,5,-0.0364644633136723,3,0.161268791369735,0.760883917123322,-0.18655993111095898,5140888.0
Jumeirah First,VACANT,Unknown,Unknown,Unknown,Commercial,Vacant,Sell,25,"""2013""",Wednesday,Rare cases,"""8""",June,9,2010,Monday,1946,12,March,28,"""2020""",Monday,Rare cases,July,28,Monday,Rare cases,July,"""2020.0""",253306.0,"""0""",332.0,253306.0,Unknown,6.0,-0.26481769939980804,0.193548387096774,5,5,0.026803757145154997,0,0.889078652069922,-0.668224561376912,-1.91899971783021,3250970.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,28,"""2016""",Sunday,1292,"""12""",July,48,2011,Sunday,2589,11,December,30,"""2016""",Wednesday,541,July,30,Monday,Rare cases,July,"""2016.0""",312590.0,"""3""",631.0,27896331.0,SIDRA,7.0,-0.24463373621469897,0.870967741935484,1,5,-0.0518816291670969,3,0.31778704098267896,0.653442734727868,-0.18655993111095898,3640888.0
Wadi Al Safa 7,PREMISED,Rare cases,ARABIAN RANCHES - SAMARA COMMUNITY,558 Villa,Residential,Existing Building,Delayed Sell,28,"""2014""",Tuesday,551,"""9""",July,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,Rare cases,"""2015""",Tuesday,Rare cases,August,Rare cases,Tuesday,Rare cases,August,"""2015.0""",90787.0,"""1""",665.0,12206039.0,SAMARA,7.75,-0.320149281494146,0.580645161290323,0,5,-0.0625299385551274,1,0.9174475848122681,-0.14485932573442598,0.0104399108571162,3104710.0
Al Yufrah 2,VACANT,Rare cases,AQUILEGIA @ AKOYA OXYGEN,Dubai Tiger Woods,Residential,Vacant,Delayed Sell,34,"""2017""",Wednesday,1693,"""8""",August,45,2004,Monday,0,9,November,Rare cases,"""2018""",Wednesday,Rare cases,July,15,Monday,Rare cases,April,"""2018.0""",90787.0,"""4""",916.0,136234873.0,AKOYA,0.0,-0.320149281494146,0.129032258064516,3,4,-0.0930601606280471,4,-0.744091458735134,0.6313914876860071,1.4647622736214299,1400000.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,29,"""2016""",Monday,1292,"""8""",July,48,2011,Sunday,2589,11,December,30,"""2016""",Monday,539,July,29,Saturday,559,July,"""2016.0""",312590.0,"""3""",631.0,27896331.0,SIDRA,7.0,-0.24463373621469897,0.806451612903226,1,5,-0.0326004820825684,3,0.24931030677701604,0.675963157238706,-0.18655993111095898,4941888.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,28,"""2016""",Sunday,1292,"""12""",July,48,2011,Sunday,2589,11,December,Rare cases,"""2017""",Wednesday,Rare cases,May,18,Wednesday,Rare cases,May,"""2017.0""",312590.0,"""3""",631.0,27896331.0,SIDRA,7.0,-0.24463373621469897,0.0967741935483871,2,5,-0.0525628943764389,3,-0.19285374837954897,0.652504383789917,-0.18655993111095898,3635543.0
Al Yufrah 2,VACANT,Rare cases,AQUILEGIA @ AKOYA OXYGEN,Dubai Tiger Woods,Residential,Vacant,Delayed Sell,34,"""2017""",Wednesday,1693,"""8""",August,45,2004,Monday,0,9,November,13,"""2018""",Thursday,1151,March,Rare cases,Thursday,Rare cases,December,"""2018.0""",90787.0,"""4""",916.0,136234873.0,AKOYA,0.0,-0.320149281494146,0.9354838709677421,3,4,-0.0971745850870929,4,-1.17794048188101,0.6313914876860071,1.4647622736214299,1470000.0
Wadi Al Safa 7,PREMISED,Rare cases,ARABIAN RANCHES - SAMARA COMMUNITY,558 Villa,Residential,Existing Building,Delayed Sell,28,"""2014""",Monday,550,"""11""",July,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,17,"""2019""",Thursday,Rare cases,April,51,Wednesday,Rare cases,December,"""2019.0""",90787.0,"""1""",665.0,12206039.0,SAMARA,6.75,-0.320149281494146,0.806451612903226,4,5,-0.0543383579745272,1,-0.9050117841184421,-0.0145458392264026,0.0104399108571162,4547888.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,28,"""2016""",Sunday,1292,"""12""",July,48,2011,Sunday,2589,11,December,29,"""2016""",Sunday,538,July,29,Thursday,557,July,"""2016.0""",312590.0,"""3""",631.0,27896331.0,SIDRA,7.0,-0.24463373621469897,0.7741935483870971,1,5,-0.0504311454719333,3,0.212626342023982,0.796072077296506,-0.18655993111095898,3527888.0
Wadi Al Safa 7,PREMISED,Rare cases,ARABIAN RANCHES - SAMARA COMMUNITY,558 Villa,Residential,Existing Building,Delayed Sell,28,"""2014""",Monday,550,"""11""",July,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,10,"""2019""",Tuesday,Rare cases,March,52,Monday,Rare cases,December,"""2019.0""",90787.0,"""1""",665.0,12206039.0,SAMARA,7.0,-0.320149281494146,0.161290322580645,4,5,-0.0518562866976028,1,-1.23321098877558,0.00820917101892293,0.0104399108571162,4764888.0
Wadi Al Safa 7,VACANT,Rare cases,ARABIAN RANCHES- AZALEA COMMUNITY,558 Villa,Residential,Vacant,Sell,10,"""2015""",Sunday,794,"""11""",March,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,5,"""2020""",Tuesday,Rare cases,January,5,Tuesday,Rare cases,January,"""2020.0""",90787.0,"""2""",665.0,12631339.0,AR,7.0,-0.320149281494146,0.9032258064516129,5,5,-0.0476732884975729,2,-1.03169374239892,0.454043160413161,0.0104399108571162,3550000.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,14,"""2016""",Sunday,Rare cases,"""8""",April,48,2011,Sunday,2589,11,December,24,"""2016""",Monday,Rare cases,June,21,Wednesday,Rare cases,May,"""2016.0""",312590.0,"""3""",631.0,27901811.0,SIDRA,7.0,-0.24463373621469897,0.419354838709677,1,5,-0.0266166778149561,3,-0.0730194635196394,0.773551654785669,-0.18655993111095898,5093888.0
Wadi Al Safa 7,VACANT,Rare cases,ARABIAN RANCHES- AZALEA COMMUNITY,558 Villa,Residential,Vacant,Delayed Sell,10,"""2015""",Sunday,794,"""11""",March,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,42,"""2019""",Monday,Rare cases,October,10,Wednesday,Rare cases,March,"""2019.0""",90787.0,"""2""",665.0,12631339.0,AR,7.0,-0.320149281494146,0.45161290322580605,4,5,-0.0646780855281293,2,0.362296918216359,0.453104809475209,0.0104399108571162,3559888.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,6,"""2016""",Sunday,Rare cases,"""9""",February,48,2011,Sunday,2589,11,December,23,"""2019""",Sunday,Rare cases,June,23,Sunday,Rare cases,June,"""2019.0""",312590.0,"""3""",631.0,27901809.0,SIDRA,7.0,-0.24463373621469897,0.29032258064516103,4,5,-0.0432994764095872,3,-0.703983657271817,-0.718895512026297,-0.18655993111095898,3900000.0
Jumeirah First,VACANT,Unknown,Unknown,Unknown,Commercial,Vacant,Delayed Sell,33,"""2013""",Wednesday,Rare cases,"""9""",August,9,2010,Monday,1946,12,March,20,"""2015""",Sunday,Rare cases,May,20,Sunday,Rare cases,May,"""2015.0""",253306.0,"""0""",332.0,253306.0,Unknown,6.0,-0.26481769939980804,0.548387096774194,0,5,0.0482762824741753,0,-0.25448280916464605,0.0303777119280287,-1.91899971783021,5415323.0
Wadi Al Safa 7,VACANT,Rare cases,ARABIAN RANCHES- AZALEA COMMUNITY,558 Villa,Residential,Vacant,Delayed Sell,10,"""2015""",Sunday,794,"""11""",March,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,38,"""2015""",Sunday,Rare cases,September,13,Wednesday,Rare cases,March,"""2015.0""",90787.0,"""2""",665.0,12631339.0,AR,7.0,-0.320149281494146,0.6451612903225811,0,5,-0.0625299385551274,2,1.33613390252689,-1.71636255906881,0.0104399108571162,3523888.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,14,"""2016""",Thursday,1190,"""11""",April,48,2011,Sunday,2589,11,December,21,"""2016""",Thursday,Rare cases,May,9,Saturday,Rare cases,March,"""2016.0""",312590.0,"""3""",631.0,27901811.0,SIDRA,7.0,-0.24463373621469897,0.8387096774193549,1,5,-0.0340435121102338,3,-0.23883098420335103,0.7632297944682009,-0.18655993111095898,3694888.0
Wadi Al Safa 7,VACANT,Rare cases,ARABIAN RANCHES- AZALEA COMMUNITY,558 Villa,Residential,Vacant,Delayed Sell,10,"""2015""",Sunday,794,"""11""",March,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,Rare cases,"""2017""",Sunday,Rare cases,January,Rare cases,Monday,Rare cases,November,"""2017.0""",90787.0,"""2""",665.0,12631339.0,AR,7.0,-0.320149281494146,0.7096774193548392,2,5,-0.0625299385551274,2,-1.32418722136311,0.330415424338042,0.0104399108571162,3470888.0
Al Yufrah 2,VACANT,Rare cases,AQUILEGIA @ AKOYA OXYGEN,Dubai Tiger Woods,Residential,Vacant,Delayed Sell,34,"""2017""",Wednesday,1693,"""8""",August,45,2004,Monday,0,9,November,45,"""2018""",Monday,1372,November,16,Monday,Rare cases,April,"""2018.0""",90787.0,"""4""",916.0,136234873.0,AKOYA,0.0,-0.320149281494146,0.161290322580645,3,4,-0.0971745850870929,4,0.0331194744991378,0.6313914876860071,1.4647622736214299,1500000.0
Island 2,PREMISED,Rare cases,BV Mansions ,Unknown,Commercial,Existing Building,Delayed Sell,9,"""2019""",Wednesday,2246,"""9""",February,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,30,"""2019""",Tuesday,Rare cases,July,Rare cases,Monday,Rare cases,September,"""2019.0""",11459115.0,"""6""",302.0,21089085.0,BRM,9.5,3.5503370862989403,0.7419354838709681,4,6,0.0563456229078039,6,-0.213885888171288,-1.81019765286397,-2.09282310780204,21500000.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,14,"""2016""",Thursday,1190,"""10""",April,48,2011,Sunday,2589,11,December,21,"""2016""",Sunday,Rare cases,May,12,Monday,Rare cases,March,"""2016.0""",312590.0,"""3""",631.0,27901811.0,SIDRA,7.0,-0.24463373621469897,0.9354838709677421,1,5,-0.0439494362154365,3,-0.232472430312825,0.7444627757091701,-0.18655993111095898,4242888.0
Wadi Al Safa 7,PREMISED,Rare cases,ARABIAN RANCHES - SAMARA COMMUNITY,558 Villa,Residential,Existing Building,Delayed Sell,28,"""2014""",Monday,550,"""11""",July,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,26,"""2020""",Sunday,Rare cases,June,26,Sunday,Rare cases,June,"""2020.0""",90787.0,"""1""",665.0,12206039.0,SAMARA,6.5,-0.320149281494146,0.9032258064516129,5,5,-0.0541684143555666,1,0.18768124599191896,0.284201640643927,0.0104399108571162,3200000.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,14,"""2016""",Thursday,1190,"""10""",April,48,2011,Sunday,2589,11,December,Rare cases,"""2016""",Thursday,Rare cases,June,9,Monday,414,February,"""2016.0""",312590.0,"""3""",631.0,27901811.0,SIDRA,7.0,-0.24463373621469897,0.0645161290322581,1,5,-0.0298128104382149,3,-0.17426720623801198,0.770736601971814,-0.18655993111095898,5030888.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,29,"""2016""",Monday,1292,"""11""",July,48,2011,Sunday,2589,11,December,5,"""2020""",Monday,Rare cases,January,5,Monday,Rare cases,January,"""2020.0""",312590.0,"""3""",631.0,27896331.0,SIDRA,7.0,-0.24463373621469897,0.870967741935484,5,5,-0.0378165585978588,3,-1.34081728538448,0.811085692303731,-0.18655993111095898,3400000.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,29,"""2016""",Monday,1292,"""8""",July,48,2011,Sunday,2589,11,December,30,"""2016""",Monday,539,July,29,Thursday,557,July,"""2016.0""",312590.0,"""3""",631.0,27896331.0,SIDRA,7.0,-0.24463373621469897,0.806451612903226,1,5,-0.0484395255163952,3,0.258114458317744,0.661418717700457,-0.18655993111095898,4175888.0
Wadi Al Safa 7,VACANT,Rare cases,ARABIAN RANCHES- AZALEA COMMUNITY,558 Villa,Residential,Vacant,Delayed Sell,10,"""2015""",Sunday,794,"""12""",March,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,6,"""2017""",Tuesday,Rare cases,February,Rare cases,Wednesday,Rare cases,August,"""2017.0""",90787.0,"""2""",665.0,12631339.0,AR,7.0,-0.320149281494146,0.22580645161290303,2,5,-0.0439926674869264,2,-0.983270908924913,-0.342264904305987,0.0104399108571162,4025888.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,14,"""2016""",Thursday,1190,"""10""",April,48,2011,Sunday,2589,11,December,23,"""2016""",Tuesday,491,June,9,Tuesday,Rare cases,March,"""2016.0""",312590.0,"""3""",631.0,27901811.0,SIDRA,7.0,-0.24463373621469897,0.22580645161290303,1,5,-0.0388347295781226,3,-0.15372418597631302,0.752907934150734,-0.18655993111095898,4801888.0
Al Yufrah 2,VACANT,Rare cases,AQUILEGIA @ AKOYA OXYGEN,Dubai Tiger Woods,Residential,Vacant,Delayed Sell,34,"""2017""",Wednesday,1693,"""8""",August,45,2004,Monday,0,9,November,45,"""2018""",Wednesday,Rare cases,November,15,Thursday,Rare cases,April,"""2018.0""",90787.0,"""4""",916.0,136234873.0,AKOYA,0.0,-0.320149281494146,0.22580645161290303,3,4,-0.10170045199204301,4,0.0497495385205131,0.6313914876860071,1.4647622736214299,1300000.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,29,"""2016""",Tuesday,1294,"""13""",July,48,2011,Sunday,2589,11,December,30,"""2016""",Monday,539,July,29,Saturday,559,July,"""2016.0""",312590.0,"""3""",631.0,27896331.0,SIDRA,7.0,-0.24463373621469897,0.806451612903226,1,5,-0.0567816701804605,3,0.265451251268351,0.787157743385966,-0.18655993111095898,3493888.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,29,"""2016""",Monday,1292,"""8""",July,48,2011,Sunday,2589,11,December,30,"""2016""",Wednesday,541,July,30,Monday,Rare cases,July,"""2016.0""",312590.0,"""3""",631.0,27896331.0,SIDRA,7.0,-0.24463373621469897,0.870967741935484,1,5,-0.02888557420143,3,0.285505152000009,0.6848774911492459,-0.18655993111095898,4964888.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,29,"""2016""",Monday,1292,"""11""",July,48,2011,Sunday,2589,11,December,30,"""2016""",Monday,539,July,29,Saturday,559,July,"""2016.0""",312590.0,"""3""",631.0,27896331.0,SIDRA,7.0,-0.24463373621469897,0.806451612903226,1,5,-0.0343878715486539,3,0.24295175288649,0.8153082715245129,-0.18655993111095898,5047888.0
Rare cases,VACANT,Rare cases,SIDRA,Unknown,Commercial,Vacant,Delayed Sell,Rare cases,"""2015""",Tuesday,Rare cases,"""10""",July,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,26,"""2015""",Monday,Rare cases,June,Rare cases,Sunday,Rare cases,January,"""2015.0""",Rare cases,"""2""",Rare cases,Rare cases,Rare cases,12.75,1.8342099499451598,0.7096774193548392,0,10,0.130385883635133,2,0.263005653618148,2.4855729410783,-1.8320880228442902,52539955.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,6,"""2016""",Thursday,1134,"""11""",February,48,2011,Sunday,2589,11,December,17,"""2016""",Thursday,Rare cases,April,7,Sunday,406,February,"""2016.0""",312590.0,"""3""",631.0,27901809.0,SIDRA,7.0,-0.24463373621469897,0.9032258064516129,1,5,-0.0351436734329786,3,-0.41051193924754903,-0.6935600367016039,-0.18655993111095898,4282888.0
Wadi Al Safa 7,PREMISED,Rare cases,ARABIAN RANCHES - SAMARA COMMUNITY,558 Villa,Residential,Existing Building,Delayed Sell,28,"""2014""",Tuesday,552,"""13""",July,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,25,"""2019""",Thursday,Rare cases,June,Rare cases,Tuesday,Rare cases,December,"""2019.0""",90787.0,"""1""",665.0,12206039.0,SAMARA,6.75,-0.320149281494146,0.6451612903225811,4,5,-0.0421516116148534,1,-0.647734911317166,0.56699715456908,0.0104399108571162,4889888.0
Wadi Al Safa 7,PREMISED,Rare cases,ARABIAN RANCHES - SAMARA COMMUNITY,558 Villa,Residential,Existing Building,Sell,28,"""2014""",Monday,550,"""11""",July,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,Rare cases,"""2019""",Sunday,Rare cases,January,4,Sunday,Rare cases,January,"""2019.0""",90787.0,"""1""",665.0,12206039.0,SAMARA,6.75,-0.320149281494146,0.870967741935484,4,5,-0.0604682541251056,1,-1.1676689717501598,0.6313914876860071,0.0104399108571162,2400000.0
Wadi Al Safa 7,PREMISED,Rare cases,ARABIAN RANCHES - SAMARA COMMUNITY,558 Villa,Residential,Existing Building,Sell,28,"""2014""",Tuesday,552,"""13""",July,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,17,"""2019""",Wednesday,Rare cases,April,17,Wednesday,Rare cases,April,"""2019.0""",90787.0,"""1""",665.0,12206039.0,SAMARA,6.75,-0.320149281494146,0.7741935483870971,4,5,-0.0618307845437896,1,0.408763273570202,0.257341345045064,0.0104399108571162,2650000.0
Island 2,PREMISED,Rare cases,BV Mansions ,Unknown,Commercial,Existing Building,Delayed Sell,9,"""2019""",Wednesday,2246,"""9""",February,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,Rare cases,"""2019""",Sunday,Rare cases,February,Rare cases,Thursday,Rare cases,November,"""2019.0""",11459115.0,"""6""",302.0,21089085.0,BRM,11.25,3.5503370862989403,0.548387096774194,4,9,0.12183503628111599,6,-1.06201915326143,-1.80972847739499,-2.09282310780204,29100000.0
Al Yufrah 2,VACANT,Rare cases,AQUILEGIA @ AKOYA OXYGEN,Dubai Tiger Woods,Residential,Vacant,Delayed Sell,34,"""2017""",Wednesday,1693,"""8""",August,45,2004,Monday,0,9,November,13,"""2018""",Wednesday,Rare cases,March,Rare cases,Saturday,Rare cases,November,"""2018.0""",90787.0,"""4""",916.0,136234873.0,AKOYA,0.0,-0.320149281494146,0.9032258064516129,3,4,-0.0930601606280471,4,-1.1828316771814198,0.6313914876860071,1.4647622736214299,1372000.0
Rare cases,VACANT,Unknown,Unknown,Unknown,Commercial,Vacant,Sell,Rare cases,"""2013""",Wednesday,Rare cases,"""12""",July,Rare cases,Rare cases,Rare cases,Rare cases,12,Rare cases,23,"""2015""",Monday,Rare cases,June,23,Monday,Rare cases,June,"""2015.0""",90787.0,"""0""",Rare cases,Rare cases,Unknown,9.0,-0.320149281494146,0.032258064516129,0,11,27.580294891084698,0,2.80495985123836,0.588227344540234,1.4357917086261298,72000000.0
Wadi Al Safa 7,PREMISED,Rare cases,ARABIAN RANCHES - SAMARA COMMUNITY,558 Villa,Residential,Existing Building,Delayed Sell,28,"""2014""",Monday,550,"""11""",July,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,31,"""2017""",Monday,Rare cases,July,20,Wednesday,Rare cases,May,"""2017.0""",90787.0,"""1""",665.0,12206039.0,SAMARA,7.0,-0.320149281494146,1.0,2,5,-0.0625299385551274,1,0.46843585623513706,0.783873515103136,0.0104399108571162,3392888.0
Al Yufrah 2,VACANT,Rare cases,AQUILEGIA @ AKOYA OXYGEN,Dubai Tiger Woods,Residential,Vacant,Delayed Sell,34,"""2017""",Wednesday,1693,"""8""",August,45,2004,Monday,0,9,November,51,"""2017""",Wednesday,Rare cases,December,Rare cases,Tuesday,Rare cases,October,"""2017.0""",90787.0,"""4""",916.0,136234873.0,AKOYA,0.0,-0.320149281494146,0.6451612903225811,2,4,-0.10170045199204301,4,1.4579246655069598,0.6313914876860071,1.4647622736214299,1300000.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,14,"""2016""",Thursday,1190,"""10""",April,48,2011,Sunday,2589,11,December,23,"""2016""",Tuesday,491,June,10,Tuesday,Rare cases,March,"""2016.0""",312590.0,"""3""",631.0,27901811.0,SIDRA,7.0,-0.24463373621469897,0.22580645161290303,1,5,-0.0385336014111925,3,-0.12535525323396698,0.7561921624335649,-0.18655993111095898,4713888.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,14,"""2016""",Thursday,1190,"""10""",April,48,2011,Sunday,2589,11,December,23,"""2016""",Tuesday,491,June,9,Monday,414,February,"""2016.0""",312590.0,"""3""",631.0,27901811.0,SIDRA,7.0,-0.24463373621469897,0.22580645161290303,1,5,-0.0387721187711372,3,-0.156658903156556,0.7538462850886859,-0.18655993111095898,4890888.0
